English,Hindi,Original
People around the house immediately reported the matter to the police.,घर के आसपास लोगों ने तुरंत पुलिस से बात की।,तत्काल आसपास के लोगों ने इसकी सूचना पुलिस को दी।
Councillor Anup Sav arrived.,परिषद ऑफ अकाव आए।,पार्षद अनूप साव पहुंचे।
Anjali had also arrived by that time.,अंजी उस समय तक भी आ चुकी थी।,तब तक अंजली भी आ गई।
She said that this girl was her relative.,उन्होंने कहा कि यह लड़की उसके संबंध में थी।,उसने कहा कि बच्ची उसकी रिश्तेदार है।
"As her family's situation is not so good, we are taking care of her.","जैसे उनके परिवार की स्थिति इतनी अच्छी नहीं है, हम उसका ध्यान रख रहे हैं।",उसके परिवार की स्थिति ठीक नहीं होने के कारण इसे हम रख रहे हैं।
"Her mother, Sunita Devi a.k.a. Soni, and her family live in Belatandh village in Giridih.","उनकी माँ, सूर्यता देवी एक जंती है, और उनका परिवार बंगाल के बेंब गाँव में रहता है।",गिरीडीह के बेलाटांड़ गांव में मां सुनीता देवी उर्फ सोनी व परिवार रहता है।
Her father Mantu Vishwakarma is deceased.,उनके पिता माननीय वैधा मरा हुआ है।,पिता मंटू विश्वकर्मा का निधन हो गया है।
"Soni, the girl's mother and her uncle Praveen Lal Sharma were asked by phone to come to Jharia.","पुत्री, महिला की मां और उनके चाचा पुरन एलर्वामा को जंद्र में आने के लिए फोन से कहा गया था।",बच्ची की मां सोनी व मामा प्रवीण लाल शर्मा से मोबाइल पर बात कर उन्हें झरिया बुलाया।
Her mother and uncle arrived in the evening.,उनकी मां और चाचा शाम को आए।,शाम को मां व मामा पहुंचे।
"Her mother said that they sent their daughter to her relative, Sushil Vishwakarma and his wife Anjali.","उनकी माँ ने कहा कि उन्होंने अपनी बेटी को उसके संबंध में, स्‍वश व्‍यभ्‍य में और उनकी पत्नी अंजी को भेजा है।",मां का कहना है कि पुत्री को रिश्तेदार सुशील विश्वकर्मा व उनकी पत्नी अंजली विश्वकर्मा के यहां भेजा था।
"In the presence of the councillor and the police, Soni Devi took her daughter from her relative's place.","परिषदर और पुलिस के सामने, सोई देवी ने अपनी बेटी को अपने रिश्‍तेदार के स्थान से ले लिया।",पार्षद व पुलिस के सामने सोनी देवी अपने रिश्तेदार के यहां से बच्ची को अपने साथ ले गए।
"Anjali said, ""We cannot keep the girl with us"".","अंजी ने कहा, ""हम उस लड़की को हमारे साथ नहीं रख सकते।""",अंजली का कहना था कि हम बच्ची को नहीं रख सकते।
If anything had gone wrong we would have been helpless.,अगर कुछ गलत हो गया होता तो हम असहाय होते।,यदि बच्ची कुछ कर लेती तो क्या होता।
The taxi driver was injured in the incidence.,इस घटना में टैक्स ड्राइवर को घायल किया गया था।,हादसे में टैक्सी चालक घायल हो गया।
He has been admitted to Sundernagar civil hospital.,उन्हें स्‍थानागर नागरिक अस्पताल में भर्ती किया गया है।,चालक को नागरिक अस्पताल सुंदरनगर में भर्ती करवाया गया है।
Both his legs are fractured.,उसके दोनों पैर बिखरे हुए हैं।,उसकी दोनों टांगों में फ्रैक्चर बताया जा रहा है।
Police have charged the taxi driver with careless driving and have started an investigation.,पुलिस ने अनजाने में गाड़ी चलाते हुए टैक्स ड्राइवर पर आरोप लगाया है और एक जांच शुरू की है।,पुलिस ने टैक्सी चालक के विरुद्ध लापरवाही से वाहन चलाने का मामला दर्ज कर जांच शुरू कर दी है।
"After a post-mortem at the Sundernagar civil hospital, the body was handed over to the relatives.","स्‍थान में एक पोस्ट-मृतिक के बाद, शरीर को रिश्‍तेदारों को सौंप दिया गया।",नागरिक अस्पताल सुंदरनगर में पोस्टमार्टम करवाने के बाद दोपहर बाद शव परिजनों के सुपुर्द कर दिया गया।
"In the early morning at about quarter to three, when the taxi reached Chatrokhadi in Sundernagar, the driver suddenly dozed off.","लगभग तीन बजे सुबह तीन बजे, जब टैक्सागर में रोऊडी पहुँचे, ड्राइवर अचानक बंद हो गया।",पवीरवार तड़के करीब पौने तीन बजे टैक्सी जब सुंदरनगर के चतरोखड़ी पहुंची तो चालक को अचानक झपकी आ गई।
Because of this the speeding taxi collided with a eucalyptus tree which was on the edge of the highway.,"इस गति के कारण, रेलिंग टैक्सी ने सड़क की छोर पर एक सुंदर पेड़ से टकराया था।",इससे तेज रफ्तार टैक्सी राजमार्ग के किनारे सफेदे के पेड़ से टकरा कर क्षतिग्रस्त हो गई।
"The passenger Ganga Devi and the driver, Chandra Kiran the son of Subhash Chand a resident of Syal (Manali), were badly injured.","यात्री गंदी और चालक, स्वामी कीशमा के पुत्र कुंग (पुरुषी) को बुरी तरह से घायल कर दिया गया।",टैक्सी में बैठी गंगा देवी व चालक चंद्र किरण पुत्र सुभाष चंद निवासी स्याल (मनाली) को गंभीर चोटें आई।
"On hearing the sound of a car colliding with a tree, the near-by residents came to the scene and immediately informed the police.","एक पेड़ के साथ कार कोडिंग की आवाज सुनने पर, पास के निवासी दृश्य में आए और तुरंत पुलिस को बताया।",गाड़ी के पेड़ से टकराने की आवाज सुनकर आसपास के लोग मौके पर पहुंच गए तथा उन्होंने पुलिस को सूचित किया।
The police were able to remove Ganga and Chandra Kiran from the damaged car with some difficulty and took them to the Sundernagar civil hospital.,पुलिस ने कुछ कठिनाई से कार को खराबी से दूर करने और उन्हें स्‍थान गृह के अस्पताल ले जाने में सक्षम किया।,पुलिस ने गंगा व चंद्र किरण को कड़ी मशक्कत के बाद क्षतिग्रस्त टैक्सी से बाहर निकाला और नागरिक अस्पताल सुंदरनगर ले गए।
Ganga Devi was declared dead by doctors.,दिल्ली देवी को डॉक्टरों द्वारा मृत घोषित किया गया था।,वहां चिकित्सकों ने गंगा देवी को मृत घोषित कर दिया।
"Ganga was going to meet her sister in Mumbai, and so she was heading to Chandigarh to catch a flight later that afternoon.","दिल्ली में अपनी बहन से मिलने जा रहा था, इसलिए वह बाद में एक उड़ान पकड़ने जा रही थी।",गंगा अपनी बहन से मिलने मुंबई जा रही थी तथा मुंबई के लिए चंडीगढ़ से दोपहर बाद उसकी फ्लाइट थी।
This case is being handled by Sub-Inspector Surendra Kumar.,इस मामले को उप-राष्ट्रीय कल्याण कुमार द्वारा नियंत्रित किया जा रहा है।,मामले की जांच सब इंस्पेक्टर सुरेंद्र कुमार को सौंपी गई है।
D.S.P. Kulbhushan Varma confirmed this tragedy.,डी.एस.पी. कुशाशाशा ने इस त्रासदी की पुष्टि की।,डीएसपी कुलभूषण वर्मा ने हादसे की पुष्टि की है।
"In the raiding team, ADCP City II Amreek Singh Pawar, ACP west Dilbagh Singh, M.H.O Cant Iqbal Singh and more than one hundred other police officers were present.","छापा जा रहा टीम में, एडीसीपी सिटी द्वितीय अमेद्र सिंह पावर, एनपीपीआई दाखर सिंह, एम.H.H. कायर सिंह और एक सौ से अधिक पुलिस अधिकारी उपस्थित थे।","छापामारी टीम में एडीसीपी सिटी टू अमरीक सिंह पंवार, एसीपी वेस्ट दिलबाग सिंह, एसएचओ कैंट इकबाल सिंह व सौ से भी अधिक पुलिस कर्मी शामिल थे।"
"The search lasted up to three hours in the jail, but the police did not find any narcotics or mobile phones.","जेल में खोज तीन घंटे तक चली, लेकिन पुलिस ने किसी न किसी न किसी न किसी निष्‍कार या मोबाइल फोन को पाया ।","तीन घंटे तक जेल में सर्च अभियान चला, मगर पुलिस को न तो मादक पदार्थ बरामद हुए, न ही कोई मोबाइल फोन मिला।"
After three hours the police returned empty-handed.,तीन घंटे के बाद पुलिस खाली हाथ लौटी।,तीन घटे बाद पुलिस खाली हाथ वापस लौट आई।
Announcement of the candidates for the three seats has been posted.,तीन सीटों के लिए उम्मीदवारों की घोषणा की गई है।,तीन सीटों के प्रत्याशियों की घोषणा अटक गई है।
"Candidates from Cant, North-Central, East, Paatan-Majhauli and Bargi Assembly seats have been declared in the list issued by the party.","कर्ट, उत्तर-क्लल, पूर्वी, पंद्र-मंदी और बारी सम्मेलन सीटों को पार्टी द्वारा जारी सूची में घोषित किया गया है।","पार्टी की जारी सूची में केन्ट, उत्तर-मध्य, पूर्व, पाटन-मझौली और बरगी विधानसभा सीटों से प्रत्याशियों के नामों की घोषणा कर दी गई है।"
The Bhartiya Janata Party has announced their candidates for the 147 Assembly seats on Thursday.,बिहारिया जटा पार्टी ने १४३ सम्मेलन सीटों के लिए अपने उम्मीदवार घोषित किए हैं।,भारतीय जनता पार्टी द्वारा गुरुवार को 147 विधानसभा सीटों के लिए अपने प्रत्याशियों की घोषणा कर दी गई है।
The list has only those names which were speculated about earlier.,सूची में केवल ऐसे नाम हैं जो पहले के बारे में अनुमानित किए गए थे।,"सूची में वे ही नाम शामिल हैं, जिनकी पहले से ही अटकलें लगाई जा रही थीं।"
"As per the list issued by the BJP, Ishwardas Rohani from Cant, Sharad Jain from the North-Centre, Aanchal Sonkar from the East, Ajay Vishnoi from Paatan- Majhauli and Pratibha Singh from Bargi have been included.","जैसा कि बीजेपी द्वारा जारी की गई सूची में कर्ट से यन्‍द्र रान, उत्तर-पूर्व से शाहंद्रा, गुजरात-गाई से अलंकृत और गांधी सिंह को शामिल किया गया है।","भाजपा की जारी सूची के अनुसार केन्ट से ईश्वरदास रोहाणी, उत्तर-मध्य से शरद जैन, पूर्व से अंचल सोनकर, पाटन-मझौली से अजय विश्नोई और बरगी से प्रतिभा सिंह के नाम शामिल हैं।"
"The list prepared by the BJP included the candidates who were already chosen except for the North-Centre and Bargi assembly, where the talks to change the candidates went on for a long time.","बीजेपी द्वारा तैयार की गई सूची में उन उम्मीदवारों को शामिल किया गया जो उत्तर-पूर्व और बारी सम्मेलन के अलावा चुने गए थे, जहाँ उम्मीदवारों को लंबे समय तक बदलने के लिए भाषण दिया गया।","भाजपा द्वारा जिन नामों की सूची जारी की गई है, उनमें अधिकांश के पहले से ही नाम तय माने जा रहे थे, केवल उत्तर-मध्य और बरगी विधानसभा में प्रत्याशियों को बदले की चर्चाएं लंबे समय से चल रही थीं।"
"Except for the East Assembly seat, candidates from the other seats are sitting MLAs of their respective seats.","पूर्वी सम्मेलन सीट के अलावा, अन्य सीटों से उम्मीदवारों को अपनी मुद्रा के अनुसार बैठे हुए हैं।",ज्ञात हो कि पूर्व विधानसभा को छोड़कर सभी सीटों के प्रत्याशी वर्तमान में संबंधित क्षेत्रों से वर्तमान में विधायक हैं।
Only Anchal Sonkar was already a former member of the Eastern Assembly for the east constituency.,पूर्व सम्मेलन के लिए केवल अकादमीय शास्‍त्रक ही पूर्वी सम्मेलन का एक भूतपूर्व सदस्य था ।,केवल अंचल सोनकर पूर्व क्षेत्र से पूर्व विधायक रह चुके हैं।
"After this declaration of candidates, workers celebrated in their areas.","उम्मीदवारों के इस घोषणा के बाद, श्रमिकों ने अपने क्षेत्रों में उत्सव मनाया।",पार्टियों के प्रत्याशियों के नामों की घोषणा होने के बाद क्षेत्र के कार्यकर्ताओं द्वारा खुशियां मनाई गईं।
The decision regarding the rest of the candidates for the Assembly would only be made after Diwali.,सम्मेलन के बाकी उम्मीदवारों के बारे में निर्णय केवल दिली के बाद ही किया जाएगा।,बाकी सीटों पर फैसला दीपावली बाद जिले की बाकी विधानसभा सीटों पर प्रत्याशियों की घोषणा दीपावली के बाद होने की संभावना व्यक्त की जा रही है।
"According to the sources, Assembly seats where there is some opposition or problems due to caste, new candidates can be finalised.","स्रोतों के अनुसार, जहां जाति के लिए कुछ विरोध या समस्याएं हैं, नए उम्मीदवारों को अंतिम रूप दिया जा सकता है।",सूत्रों के अनुसार जिन विधानसभा सीटों पर ज्यादा विरोध किया जा रहा है या फिर जातिगत समीकरणों को देखते हुए वर्तमान विधायकों की जगह नए प्रत्याशी मैदान में उतारे जा सकते हैं।
Around 276 party workers will go to Delhi on Friday with a demand to give a ticket to a local candidate for the Assembly.,लगभग 2766 पार्टी कर्मचारी शुक्रवार को दिल्ली में एक स्थानीय उम्मीदवार को एक टिकट देने की मांग के साथ जाएंगे।,विधानसभा में स्थानीय व्यक्ति को पार्टी टिकट दिए जाने की मांग को लेकर प्रत्येक बूथ से लगभग 276 कार्यकर्ता शुक्रवार को दिल्ली जाएंगे।
"All these party workers will meet the national president Rajnath Singh, the organization secretary Ramlal, former president Nitin Gadkari, Ananth Kumar, incharge of M.P and the president of the national youth wing, Anurag Thakur.","ये सभी पार्टी कर्मचारी राष्ट्रीय अध्यक्ष राजनाथ सिंह, संगठन सचिव रामल, पूर्व अध्यक्ष नृतुनेंन्‍द्र, एन.पी और राष्ट्रीय युवाओं के अध्यक्ष, एनओवराज।","सभी कार्यकर्ता राष्ट्रीय अध्यक्ष राजनाथ सिंह, राष्ट्रीय संगठन मंत्री रामलाल, पूर्व अध्यक्ष नितिन गडकरी, मप्र के प्रभारी अनंत कुमार एवं युवा मोर्चा के राष्ट्रीय अध्यक्ष अनुराग ठाकुर से मुलाकात करेंगे।"
"However, officers have not said anything about finding any rock in the excavation.","हालांकि, अधिकारियों ने खुदाई में किसी भी पत्थर को खोजने के बारे में कुछ नहीं कहा है।","हालांकि, अधिकारियों ने फिलहाल खुदाई में कोई चट्टान मिलने की बात नहीं कही है।"
Shobhan Sarkar has said that the rock has been found and as soon as it is broken up the SSI officers will find out the truth about the treasure.,"बंगार ने कहा है कि चट्टान मिल गई है और जैसे ही एसआई को तोड़ा गया है, वह धन के बारे में सच्चाई का पता करेगा।",शोभन सरकार ने कहा कि चट्टान मिली है और उसे तोड़ते ही एएसआई के अधिकारियों को खजाने का सच पता चल जाएगा।
Shobhan Sarkar lost his temper many times while talking to the media and also altered his statements.,"मीडिया से बात करते हुए, शोकर ने कई बार अपना क्रोध खो दिया और अपने कथनों को भी बदल दिया।",शोभन सरकार ने मीडिया से बात करते हुए कई बार नाराज भी हुए और अपने कहे बयान से पलटे भी।
"Once he said that if this operation was being undertaken by the army, the truth would have been known already.","एक बार उन्होंने कहा कि यदि सेना द्वारा यह ऑपरेशन किया जा रहा था, तो सत्य पहले से ही ज्ञात हो चुका होता।",उन्होंने जहां एक बार यह कहा कि यदि यह ऑपरेशन सेना करती तो सच अब तक सामने आ चुका होता।
"At the same time he said, and shocked everyone by saying, that until he is called to the excavation site the gold will not be found.","साथ ही उन्होंने कहा, और यह कहने के द्वारा हर किसी को हैरान कर दिया, कि जब तक कि खुदाई स्थल पर सोने नहीं मिलेगा, तब तक सोना नहीं मिलेगा।",वहीं पर कभी यह कहकर सबको चौंका दिया कि जब तक उन्हें खुदाई स्थल पर नहीं बुलाया जाता तब तक सोना नहीं निकलने वाला है।
"When asked about the differences in his comments he became annoyed and started accusing the Government and the SSI, talking about what exactly is being done at the excavation site and that the media is being banned from entry there.","जब उनकी टिप्पणी में मतभेदों के बारे में पूछा गया, तो वह सरकार और एसएसआई पर दोष लगाने लगा, खुदाई स्थल पर वास्तव में क्या किया जा रहा है इस बारे में बात कर रहा है और यहां प्रवेश से मीडिया पर प्रतिबंध लगा रहा है।",बातों में लगातार आ रही भिन्नता पर सवाल होने पर सरकार ने बौखलाते हुए एएसआई और प्रशासन पर आरोप लगाने शुरू कर दिए और कहा कि ऐसा कौन सा काम खुदाई स्थल पर हो रहा है जो मीडिया को प्रतिबंधित किया जा रहा है।
We had demanded a live telecast of the excavation.,हमने खुदाई के एक जीवित प्रसारण की मांग की थी।,हमने तो खुदाई के सीधे प्रसारण की मांग की थी।
"However, he did agree that the SSI excavation team is digging on the right spot, as he had indicated.","हालांकि, उन्होंने कहा कि एसआईएआई खुदाई टीम सही स्थान पर खुदाई कर रही है, जैसा कि उन्होंने कहा था।",उन्होंने यह जरूर माना कि उन्होंने जिस स्थान पर बताया गया था एएसआई की टीम वहीं पर खुदाई कर रही है।
"Meanwhile, after a day's rest the SSI team has started digging again today but could not make even a centimetre of progress.","इस बीच, एक दिन एसआई टीम ने आज फिर से खुदाई शुरू की है, लेकिन प्रगति का एक टुकड़ा भी नहीं बना सका है।","बहरहाल, एक दिवसीय विश्राम के बाद एएसआई की टीम ने आज खुदाई का काम पुनः शुरू कर दिया पर एक सेंटीमीटर भी आगे नहीं बढ़ सकी।"
"The Assistant District Collector, Vijay Shankar Dubey, said that today the SSI team kept cleaning the area excavated so far, 4.80 m., the whole day.","सहायक जिला कोर, वेन्‍द्र शंबी ने कहा कि आज एसआई टीम ने दूर किया गया क्षेत्र खुदाई अब तक, 4.80 मीटर, पूरे दिन।",उपजिलाधिकारी विजय शंकर दुबे ने बताया कि आज दिनभर एएसआई की टीम अभी तक हुई पूरी खुदाई 4 मीटर 80 सेमी की सफाई करती रही है।
"If the Tata Workers Union is not able to provide any permanent solution to the Tata Steel Employees quarter extension issue, then the secretary-general would have to fix a date for a quick requisition meeting.",यदि कोलकाता के किसानों को किलों का सामना करने के लिए कोई स्थायी समाधान उपलब्ध नहीं है तो सचिव-संपार को एक तेजी से बैठक के लिए एक तारीख तय करनी होगी।,टाटा स्टील कर्मचारियों के क्वार्टर एक्सटेंशन के मुद्दे पर अगर टाटा वर्कर्स यूनियन कोई स्थाई समाधान नहीं दिला पा रही है तो महासचिव को जल्द से जल्द रिक्वीजिशन मीटिंग बुलाने की तिथि घोषित करनी चाहिए।
"If the decision on a grade revision is taking time, then efforts shall be made to provide these employees with some interim amount.","यदि एक ग्रेड संशोधन पर निर्णय समय ले रहा है, तो इन कर्मचारियों को कुछ कुल राशि के साथ प्रदान करने के लिए प्रयास किया जाएगा।",अगर ग्रेड रिवीजन समझौते में देरी हो रही है तो कर्मचारियों को अंतरिम राशि दिलाने की कोशिश की जानी चाहिए।
"With these two demands, around ten union members met the General Secretary B.K Dinda on Friday evening and put forward a proposal.","इन दो मांगों के साथ, लगभग दस सदस्यों ने शुक्रवार शाम को जनरल सचिव बी.केइनडी से मुलाकात की और एक प्रस्ताव रखा।",इन्हीं दो मांगों को लेकर शुक्रवार की शाम रिक्वीजिशन के लिए आवेदन देने वाले यूनियन के करीब दस कमेटी मेंबर महासचिव बीके डिंडा से मिले।
"While speaking, Dinda mentioned that on Friday the issue of the extension could not be discussed between the Management and the Union.","बोल रहे हुए, नृत्‍य ने कहा कि शुक्रवार को प्रबंधन और संघ के बीच विस्तार के मुद्दे पर चर्चा नहीं की जा सकती है।",बातचीत के दौरान डिंडा ने बताया कि एक्सटेंशन के मुद्दे पर शुक्रवार को प्रबंधन व यूनियन के बीच कोई वार्ता नहीं हो सकी है।
"An Office Bearer meeting would be held on Saturday, at which this issue would be discussed.","एक कार्यालय भालू बैठक शनिवार को आयोजित की जाएगी, जिसमें इस मुद्दे पर चर्चा की जाएगी।",शनिवार को इस मुद्दे पर ऑफिस बियरर मीटिंग बुलाकर विचार-विमर्श किया जाएगा।
"Among the people who went to meet the General Secretary were Ghulam Moinuddin, Manjit Singh, Saroj Pandey, Mahendra Singh, Dharmendra Upadhyay, Lal Bahadur Upadhyay, Ravi Shankar Pandey, Munneshwar Pandey and Girish.","जनरल सचिव से मिलने के लिए जो लोग जाते थे, वे जीहिम मोदी मोदीन, मान्नात सिंह, महाराज सिंह, नृत्‍यभ्‍यदेव, लेन्‍यभ्‍यदेव, रावंशांद और शंती थे ।","महासचिव से मिलने गए प्रतिनिधिमंडल में गुलाम मोइनुद्दीन, मंजीत सिंह, सरोज पांडे, महेन्द्र सिंह, धर्मेन्द्र उपाध्याय, लाल बहादुर उपाध्याय, रवि शंकर पांडेय, मुनेश्वर पांडेय व गिरीश शामिल रहे।"
The Corporate Services Deputy V.P. was in the city but could not meet the Union officers.,प्रशासनिक सेवा डेसी वी.पी शहर में थी लेकिन केंद्रीय अधिकारियों से मिलने नहीं जा सका।,डिप्टी वीपी कॉरपोरेट सर्विसेज शहर में मौजूद रहे लेकिन यूनियन पदाधिकारियों से बातचीत नहीं हो सकी।
This issue would probably now be discussed on Monday.,इस मुद्दे पर शायद अब सोमवार पर चर्चा की जाएगी।,अब इस मुद्दे संभवतः सोमवार को बातचीत हो सकेगी।
"All the committee members, as well as the employees, met the office holders and informed them of their problems.","समिति के सभी सदस्य, साथ ही कर्मचारी, कार्यालय अधिकारी से मिले और उन्हें अपनी समस्याओं के बारे में बताया।",तमाम कमेटी मेंबर व कर्मचारियों ने ऑफिस बियरर से मुलाकात कर अपनी समस्याओं के बारे में जानकारी दी।
"No circular was published with information on the date of application for the submission map, which in turn created some confusion among the workers.","इस्लामी मानचित्र के लिए अनुप्रयोग की तारीख पर कोई वृत्त प्रकाशित नहीं किया गया था, जिसमें कर्मियों के बीच कुछ गड़बड़ी पैदा हुई थी।",नक्शा जमा करने के आवेदन की तिथि में बढ़ोत्तरी से संबंधित सर्कुलर जारी नहीं होने को लेकर भी असमंजस की स्थिति कायम है।
"The festival of lights, Diwali began today.",रोशनी का त्योहार आज शुरू हो गया है।,प्रकाश पर्व दिवाली आज से शुरू हो गई है।
Dhanteras or Small Diwali is on Friday.,नृत्‍य या लघु डायली शुक्रवार को है ।,शुक्रवार को छोटी दिवाली यानी की धनतेरस है।
"As well as Diwali house decorations, beautiful rangolis are also an attraction.","दिवाली के साथ-साथ असम घर की सजावट, सुंदर तालियां भी एक आकर्षण है।",दिवाली में घरों की साज-सज्जा के साथ एक आकर्षण खूबसूरत रंगोलियां भी हैं।
Beautiful rangolis in the front yards or courtyards of houses are making the houses more beautiful.,सामने के गज या घरों के आँगनों में सुंदर तालियां घरों को और अधिक सुंदर बना रही हैं।,घर के बाहर या आंगन में बनी खूबसूरत रंगोली घर की खूबसूरती में चार-चांद लगा देती है।
We have chosen some pictures from Gujarat on this occasion.,हमने इस अवसर पर गुजरात से कुछ चित्र चुने हैं।,इसी मौके पर हम ये कुछ तस्वीरें गुजरात से चुनकर लाए हैं।
By making these beautiful rangolis you can also make your house beautiful.,इन सुंदर ढोलों को बनाने से आप अपने घर को सुंदर बना सकते हैं।,ये खूबसूरत रंगोलियां बनाकर आप भी अपने घर की खूबसूरती बढ़ा सकते हैं।
These officers had already been promoted to the grade of Joint Secretary and their current designations were upgraded to Joint Secretary levels.,इन अधिकारियों को पहले ही संयुक्त सचिव की कक्षा में प्रभाग दिया गया था और उनका वर्तमान पद संयुक्त सचिव स्तर पर रखा गया था।,इन अधिकारियों को संयुक्त सचिव में प्रोन्नति पहले ही देकर मौजूदा पद को संयुक्त सचिव स्तर में अपग्रेड कर दिया गया था।
Deepak Varma and others from the Nangal district had filed a petition in the High Court against the increase in fees. Advocate Dhiraj Chawla stated that the notice from the High Court had been received from the B.B.M.B advocate Kuldeep Tiwari.,नंगल जिला के और अन्य लोगों ने कर्ल के क्षेत्र के अन्य लोगों ने शुल्क में वृद्धि के खिलाफ उच्च न्यायालय में एक निवेदन किया था। ब्राजिला शंव ने कहा कि उच्च न्यायालय से प्राप्त सूचना बी.बी.B.B.B.B.B.B.B.B.B. के समर्थन का समर्थन किया गया था।,नंगल के दीपक वर्मा व अन्यों की ओर से फीसों में अधिक वृद्धि को लेकर हाईकोर्ट में दायर पटीशन पर हुई कार्रवाई की जानकारी देते हुए एडवोकेट धीरज चावला ने बताया कि माननीय हाईकोर्ट का नोटिस बीबीएमबी के एडवोकेट कुलदीप तिवारी की ओर से प्राप्त किया जा चुका है।
The reply date for the notice is fixed for the 12th of November.,जवाब की तारीख नवंबर 12 वीं के लिए तय की गई है।,नोटिस के जबाव के लिए 12 नवंबर की तिथि तय की गई है।
"It should be noted that it was only last month that B.B.M.B had increased the fees after two years, for non B.B.M.B students.",यह नोट किया जाना चाहिए कि यह केवल पिछले महीने था कि बी.बी.बी.बी.बी.बी ने गैर बी.बी.बी. के लिए करों को बढ़ाया था।,उल्लेखनीय है कि दो वर्ष बाद बीबीएमबी के स्कूल ने पिछले माह ही नॉन बीबीएमबी छात्रों की फीसों में इजाफा किया था।
"Because of this, the parents approached the High Court.","इसके कारण, माता-पिता उच्च न्यायालय के पास आए।",इसके बाद अभिभावकों ने माननीय हाईकोर्ट का दरवाजा खटखटाया है।
"Two years ago, when the fees were increased, the parents protested on the streets against this and only after that were the fees reduced a bit.","दो साल पहले, जब ऋण बढ़ गया था, तब माता-पिता ने इस के खिलाफ सड़कों का विरोध किया और उसके बाद ही कर कम हो गया।",दो वर्ष पहले भी फीस बढ़ाने के विरोध में अभिभावकों ने सड़कों पर उतर कर रोष प्रदर्शन किया था जिसके बाद फीसों को थोड़ा कम कर दिया गया था।
Parents were angry when the fees were increased once again.,माता-पिता क्रोधित थे जब शुल्क एक बार फिर बढ़ गया।,इस बार भी फिर फीस बढ़ाने से अभिभावकों में रोष पाया गया।
"Parents are shocked by the sudden revision of fees, after just 5 months of the new term.","नए शब्द के मात्र 5 महीनों के बाद, ऋण के अचानक संशोधन से माता-पिता को आश्चर्य होता है।",नया सत्र शुरू होने के पांच माह बाद एकाएक फीस बढ़ाने से अभिभावक सकते में आ गए है।
"After the meetings, parents demonstrated against the steps taken by the school.","बैठकों के बाद, माता-पिता ने स्कूल द्वारा ले जाने वाले कदमों के विरुद्ध प्रदर्शित किया।",स्कूल प्रबंधक के इस कदम के विरोध में अभिभावकों ने बैठकें करने के बाद लगातार कई दिन तक प्रदर्शन किया।
"Despite this, the school did not respond and finally the parents had to go to the High Court.","इसके बावजूद, स्कूल ने प्रतिक्रिया नहीं दिखाई और अंततः माता-पिता को उच्च न्यायालय जाना पड़ा।",इसके बावजूद स्कूल प्रबंधन कान पर जूं न रेंगने के चलते अभिभावकों ने आखिरकार हाईकोर्ट का दरवाजा खटखटाया है।
The parents said that the frequent revision of fees is not fair.,माता-पिता ने कहा कि बार-बार शुल्क का संशोधन उचित नहीं है।,अभिभावकों का कहना है कि बार-बार फीस बढ़ाना उचित नहीं है।
